date,time,username,tweet,tweet_clean
2021-05-10,02:04:58,cnnbrk,"The former chief doctor of the Siberian hospital where Alexey Navalny was treated immediately after his poisoning last year has gone missing, Russian state media TASS reports  https://t.co/6wzNkmyyjo",the former chief doctor of the siberian hospital where alexey navalny was treated immediately after his poisoning last year has gone missing russian state media tass reports  
2021-05-09,23:51:31,cnnbrk,House Minority Leader Kevin McCarthy says he's backing Rep. Elise Stefanik to replace Rep. Liz Cheney as House Republican conference chair  https://t.co/KVeqptkBqp,house minority leader kevin mccarthy says he is backing rep elise stefanik to replace rep liz cheney as house republican conference chair  
2021-05-09,23:37:49,cnnbrk,Sen. Elizabeth Warren of Massachusetts says that she will run for reelection for her Senate seat in 2024  https://t.co/a3aDkxld9V,sen elizabeth warren of massachusetts says that she will run for reelection for her senate seat in 2024  
2021-05-09,22:00:34,cnnbrk,Tropical Storm Andres formed off the southwest coast of Mexico. It's the earliest that one has formed in the eastern Pacific during the satellite era.  https://t.co/9WPEny3nDM,tropical storm andres formed off the southwest coast of mexico it is the earliest that one has formed in the eastern pacific during the satellite era  
2021-05-09,21:18:44,cnnbrk,Medina Spirit tests positive for elevated levels of an anti-inflammatory drug after his Kentucky Derby win. Trainer Bob Baffert has denied wrongdoing.  https://t.co/276ZWnDRmT,medina spirit tests positive for elevated levels of an antiinflammatory drug after his kentucky derby win trainer bob baffert has denied wrongdoing  
2021-05-09,09:12:31,cnnbrk,"An out-of-control Chinese rocket has plunged out of orbit and reentered Earth’s atmosphere, according to China's space agency  https://t.co/QJJkwiO4mj",an outofcontrol chinese rocket has plunged out of orbit and reentered earths atmosphere according to chinas space agency  
2021-05-09,07:11:12,cnnbrk,"Two women and a 4-year-old girl, believed to be innocent bystanders, were wounded in a shooting at New York's Times Square, police say  https://t.co/pcuq5VGGcs",two women and a 4yearold girl believed to be innocent bystanders were wounded in a shooting at new yorks times square police say  
2021-05-09,01:53:44,cnnbrk,"Three people are dead and another was injured in a shooting and fire at a townhome just outside Baltimore, officials said  https://t.co/EWpQWnKx1j",three people are dead and another was injured in a shooting and fire at a townhome just outside baltimore officials said  
2021-05-09,01:42:15,cnnbrk,"Miami-Dade police lieutenant and former high-ranking union member John Jenkins Jr. has been charged with sexual battery and was booked into Palm Beach County Jail, police say  https://t.co/rQ29bYn4Ew",miamidade police lieutenant and former highranking union member john jenkins jr has been charged with sexual battery and was booked into palm beach county jail police say  
2021-05-08,22:24:35,cnnbrk,"Actress Tawny Kitaen, who appeared in the movie ""Bachelor Party"" and provocative 1980s rock videos, has died at age 59  https://t.co/fKRsKB1oDs",actress tawny kitaen who appeared in the movie bachelor party and provocative 1980s rock videos has died at age 59  
2021-05-08,21:11:53,cnnbrk,"Ahead of the start of hurricane season, the first tropical disturbance of the 2021 storm season has formed off the west coast of Mexico  https://t.co/Jq7RX2aM9Q",ahead of the start of hurricane season the first tropical disturbance of the 2021 storm season has formed off the west coast of mexico  
2021-05-08,20:51:17,cnnbrk,"Two people were killed and three others injured when gunfire erupted at a gathering in Kinloch, Missouri, police say  https://t.co/tCkgBQmqVn",two people were killed and three others injured when gunfire erupted at a gathering in kinloch missouri police say  
2021-05-08,20:48:51,cnnbrk,"At least 25 people have been killed and 52 others wounded in an explosion near a high school for girls in the Afghan capital, Kabul  https://t.co/NFkW9QZy2F",at least 25 people have been killed and 52 others wounded in an explosion near a high school for girls in the afghan capital kabul  
2021-05-08,20:12:45,cnnbrk,"A cyberattack forced Colonial Pipeline, the operator of one of the US' largest pipelines, to temporarily suspend operations  https://t.co/3eUYckem4K",a cyberattack forced colonial pipeline the operator of one of the us largest pipelines to temporarily suspend operations  
2021-05-08,07:11:53,cnnbrk,"The Mars Ingenuity helicopter successfully completed a flight, this time a one-way journey to its new home about 420 feet away from its previous airfield  https://t.co/YOfovcZlOi",the mars ingenuity helicopter successfully completed a flight this time a oneway journey to its new home about 420 feet away from its previous airfield  
2021-05-08,06:50:46,cnnbrk,Montana Gov. Greg Gianforte signs a bill that prohibits transgender girls from participating in girls' sports in schools  https://t.co/nqxf1jv9Zz,montana gov greg gianforte signs a bill that prohibits transgender girls from participating in girls sports in schools  
2021-05-08,03:03:58,cnnbrk,Arizona Secretary of State Katie Hobbs is receiving protection after fielding multiple death threats amid the election audit in Maricopa County  https://t.co/BqDJwujCfj,arizona secretary of state katie hobbs is receiving protection after fielding multiple death threats amid the election audit in maricopa county  
2021-05-08,02:47:27,cnnbrk,"A decline in immigration, lower birth rates and Covid deaths contributed to California's population dropping last year for the first time   https://t.co/s85VmItUdB",a decline in immigration lower birth rates and covid deaths contributed to californias population dropping last year for the first time   
2021-05-08,02:45:59,cnnbrk,"The US Justice Department will try to close a regulatory loophole associated with producing unmarked weapons, known as ""ghost guns""  https://t.co/fjgFx3HgWq",the us justice department will try to close a regulatory loophole associated with producing unmarked weapons known as ghost guns  
2021-05-08,01:56:43,cnnbrk,Jury selection will begin in October in the trial of three men facing charges in the killing last year of Ahmaud Arbery in Georgia  https://t.co/KvDq3OIhva,jury selection will begin in october in the trial of three men facing charges in the killing last year of ahmaud arbery in georgia  
2021-05-08,01:39:43,cnnbrk,"Two Walnut Creek, California, police officers won't be charged in the deadly shooting of a mentally ill Black man in 2019. The city reached a $4 million settlement last year with the family of Miles Hall.  https://t.co/l5f9WMwJE5",two walnut creek california police officers will not be charged in the deadly shooting of a mentally ill black man in 2019 the city reached a 4 million settlement last year with the family of miles hall  
2021-05-08,00:40:44,cnnbrk,The Texas House passed an election overhaul bill that would add new restrictions and penalties to the state's voting laws. It goes to the Senate next.  https://t.co/gBsgl2rNLI,the texas house passed an election overhaul bill that would add new restrictions and penalties to the states voting laws it goes to the senate next  
2021-05-07,23:00:53,cnnbrk,US Capitol Police say there has been a 107% increase in threats against members of Congress this year compared to 2020  https://t.co/C8EDzwR5Dh,us capitol police say there has been a 107 increase in threats against members of congress this year compared to 2020  
2021-05-07,22:21:59,cnnbrk,The World Health Organization authorizes China’s Sinopharm Covid-19 vaccine for emergency use. The WHO director-general says the move gives countries confidence to expedite their own regulatory approvals and imports.  https://t.co/nmCQnIc8I4,the world health organization authorizes chinas sinopharm covid19 vaccine for emergency use the who directorgeneral says the move gives countries confidence to expedite their own regulatory approvals and imports  
2021-05-07,21:39:13,cnnbrk,"More than 200,000 smoke alarms are recalled over concerns they can fail to alert people to fire. Seven Kidde models are affected.  https://t.co/MGjwzPz4wl",more than 200000 smoke alarms are recalled over concerns they can fail to alert people to fire seven kidde models are affected  
2021-05-07,20:36:40,cnnbrk,A judge says the immediate family of Andrew Brown Jr. can see the videos of his fatal encounter with law enforcement  https://t.co/hkUtt1fNKs,a judge says the immediate family of andrew brown jr can see the videos of his fatal encounter with law enforcement  
